id_domicilio,id_pessoa,trimestre_num,numero_entrevistas_pessoa,peso_pessoa,capital,situacao_urbana_rural,tipo_area,peso_amostral,sexo,idade,cor_raca,nivel_instrucao,numero_trabalhos,area_trabalho,grupo_atividade,grupo_ocupacao,rendimento_habitual,horas_habituais,target_informal
250035979-02-11,250035979-02-11-01,4,4,0.25,0,2,4,146.62459202,1,52,2,2,2,,01,06,1700.0,56,1
250035979-02-11,250035979-02-11-03,4,4,0.25,0,2,4,146.62459202,1,29,4,7,1,2,09,02,3000.0,40,0
250035979-02-11,250035979-02-11-04,4,4,0.25,0,2,4,146.62459202,1,20,2,5,1,,01,06,,40,1
250035979-03-11,250035979-03-11-02,4,4,0.25,0,2,4,130.96245249,2,23,1,5,1,,04,05,50.0,15,1
250035979-08-11,250035979-08-11-01,4,4,0.25,0,2,4,136.17998208,1,43,4,2,1,,01,06,1500.0,40,1
250035979-08-11,250035979-08-11-02,4,4,0.25,0,2,4,136.17998208,2,39,4,5,1,3,08,09,1747.0,40,0
250035979-09-11,250035979-09-11-01,4,4,0.25,0,2,4,161.13124378,1,25,4,5,1,,01,06,700.0,40,1
250035979-09-11,250035979-09-11-02,4,2,0.5,0,2,4,161.13124378,2,27,4,5,1,,01,06,,40,1
250035979-10-11,250035979-10-11-01,4,4,0.25,0,2,4,115.40335044,1,50,4,2,1,,03,09,500.0,30,1
250035979-12-11,250035979-12-11-01,4,4,0.25,0,2,4,141.18736157,1,41,1,5,1,3,09,03,3022.0,40,0
250035979-13-11,250035979-13-11-03,4,3,0.3333333333333333,0,2,4,123.26261355,1,56,1,2,1,,01,06,1200.0,30,1
250035979-13-11,250035979-13-11-04,4,4,0.25,0,2,4,123.26261355,1,48,1,7,1,3,08,08,1412.0,40,0
250036517-01-11,250036517-01-11-02,4,2,0.5,0,2,4,110.15696426,1,55,4,1,1,,03,09,600.0,24,1
250036517-03-11,250036517-03-11-01,4,4,0.25,0,2,4,90.68775905,1,70,4,5,1,,01,06,500.0,40,1
250036517-07-11,250036517-07-11-01,4,4,0.25,0,2,4,152.32724697,1,22,1,4,1,,03,09,800.0,40,1
250036517-09-11,250036517-09-11-01,4,2,0.5,0,2,4,138.34981826,2,32,4,2,1,,01,06,,21,1
250036517-09-11,250036517-09-11-02,4,4,0.25,0,2,4,138.34981826,1,34,4,2,1,,01,06,350.0,40,1
250036517-09-11,250036517-09-11-04,4,2,0.5,0,2,4,138.34981826,1,14,4,3,1,,06,05,150.0,15,1
250036517-11-11,250036517-11-11-01,4,4,0.25,0,2,4,117.31991363,1,42,4,5,2,3,08,08,1412.0,55,0
250036517-11-11,250036517-11-11-02,4,4,0.25,0,2,4,117.31991363,2,47,4,7,1,3,09,02,4000.0,40,0
250036517-12-11,250036517-12-11-01,4,3,0.3333333333333333,0,2,4,170.50668306,1,25,4,4,1,,05,08,800.0,48,1
250036517-13-11,250036517-13-11-01,4,4,0.25,0,2,4,119.00686769,1,47,4,2,1,,02,07,1400.0,24,1
250036517-14-11,250036517-14-11-01,4,3,0.3333333333333333,0,2,4,121.25041556,1,40,1,2,1,,01,06,200.0,40,1
250036517-14-11,250036517-14-11-02,4,4,0.25,0,2,4,121.25041556,2,35,1,4,1,,02,07,1250.0,40,1
250036517-14-11,250036517-14-11-03,4,1,1.0,0,2,4,121.25041556,1,15,1,2,1,,01,06,,14,1
250036871-02-11,250036871-02-11-01,4,4,0.25,1,1,1,225.32838235,2,47,4,5,1,,04,05,1400.0,20,1
250036871-02-11,250036871-02-11-02,4,4,0.25,1,1,1,225.32838235,1,43,1,7,1,,07,03,3000.0,40,0
250036871-04-11,250036871-04-11-01,4,4,0.25,1,1,1,203.98149622,2,68,4,7,1,2,08,03,6000.0,36,0
250036871-04-11,250036871-04-11-02,4,4,0.25,1,1,1,203.98149622,1,59,1,5,1,,04,07,3000.0,60,0
250036871-04-11,250036871-04-11-03,4,4,0.25,1,1,1,203.98149622,2,49,1,7,1,,09,02,3000.0,20,0
250036871-04-11,250036871-04-11-04,4,4,0.25,1,1,1,203.98149622,1,20,4,5,1,,04,05,1400.0,40,1
250036871-09-11,250036871-09-11-01,4,4,0.25,1,1,1,282.76463244,1,31,1,7,1,,07,02,9300.0,40,0
250036871-09-11,250036871-09-11-02,4,4,0.25,1,1,1,282.76463244,2,29,1,7,1,2,09,02,2400.0,36,0
250036871-12-11,250036871-12-11-01,4,4,0.25,1,1,1,238.57573094,1,39,4,7,1,2,08,10,14000.0,44,0
250036871-13-11,250036871-13-11-01,4,4,0.25,1,1,1,225.61745771,2,38,1,7,1,,07,02,10000.0,48,0
250036871-13-11,250036871-13-11-03,4,4,0.25,1,1,1,225.61745771,2,19,4,5,1,,11,05,1412.0,40,1
250036871-14-11,250036871-14-11-02,4,4,0.25,1,1,1,174.12729528,2,35,4,5,1,,09,03,2000.0,44,1
250036917-01-12,250036917-01-12-02,4,1,1.0,1,1,1,327.07607443,1,51,1,5,1,,05,08,3000.0,60,0
250036917-02-12,250036917-02-12-03,4,1,1.0,1,1,1,284.62100296,1,35,1,5,1,,05,04,2000.0,44,0
250036917-03-12,250036917-03-12-01,4,1,1.0,1,1,1,335.82695515,1,47,1,5,1,,06,05,1412.0,48,0
250036917-03-12,250036917-03-12-02,4,1,1.0,1,1,1,335.82695515,2,46,1,7,1,2,09,04,1412.0,40,0
250036917-04-12,250036917-04-12-01,4,1,1.0,1,1,1,346.48225602,1,38,4,4,1,,05,08,3000.0,50,1
250036917-07-12,250036917-07-12-01,4,1,1.0,1,1,1,378.48489542,1,33,4,5,1,,04,05,1412.0,44,0
250036917-13-12,250036917-13-12-02,4,1,1.0,1,1,1,267.656003,1,56,1,2,1,,04,09,600.0,44,1
250036917-14-12,250036917-14-12-01,4,1,1.0,1,1,1,295.48571226,2,54,4,5,1,,02,07,4000.0,44,0
250036917-14-12,250036917-14-12-02,4,1,1.0,1,1,1,295.48571226,1,52,4,2,1,,03,07,4000.0,40,0
250037858-03-11,250037858-03-11-02,4,3,0.3333333333333333,0,1,4,375.34340817,2,58,1,3,1,3,09,09,1412.0,30,0
250037974-02-11,250037974-02-11-01,4,2,0.5,0,2,4,241.28482365,1,26,4,2,1,,01,07,600.0,15,1
250037974-05-11,250037974-05-11-02,4,3,0.3333333333333333,0,2,4,190.04854061,1,54,1,2,1,,01,06,1200.0,44,1
250037974-07-11,250037974-07-11-01,4,2,0.5,0,2,4,176.49336891,1,68,2,2,1,,01,06,150.0,40,1
250037974-08-11,250037974-08-11-02,4,3,0.3333333333333333,0,2,4,204.59565359,1,47,4,2,1,,03,07,2500.0,40,1
250037974-08-11,250037974-08-11-03,4,1,1.0,0,2,4,204.59565359,2,20,4,2,1,,07,09,1412.0,20,0
250037974-10-11,250037974-10-11-01,4,1,1.0,0,2,4,158.15918881,2,56,4,1,1,,01,06,150.0,40,1
250037974-11-11,250037974-11-11-01,4,2,0.5,0,2,4,176.49336891,1,68,2,1,1,,01,06,400.0,30,1
250037974-12-11,250037974-12-11-01,4,2,0.5,0,2,4,235.63138018,2,43,1,2,1,,04,05,500.0,55,1
250037974-12-11,250037974-12-11-02,4,3,0.3333333333333333,0,2,4,235.63138018,1,43,4,1,1,,01,09,1412.0,40,1
250037974-12-11,250037974-12-11-04,4,2,0.5,0,2,4,235.63138018,1,20,1,4,1,,01,09,800.0,40,1
250037974-13-11,250037974-13-11-02,4,3,0.3333333333333333,0,2,4,241.16560771,1,27,1,5,1,,04,09,1200.0,44,1
250037974-14-11,250037974-14-11-02,4,3,0.3333333333333333,0,2,4,239.72212677,1,30,4,2,1,,03,09,1400.0,40,0
250038218-01-11,250038218-01-11-01,4,4,0.25,0,2,4,153.89466545,1,42,1,1,1,,01,06,800.0,44,1
250038218-04-11,250038218-04-11-02,4,3,0.3333333333333333,0,2,4,117.64656778,1,70,4,1,1,,05,08,300.0,20,1
250038218-04-11,250038218-04-11-03,4,4,0.25,0,2,4,117.64656778,1,19,4,2,1,,04,09,300.0,20,1
250038218-05-11,250038218-05-11-01,4,4,0.25,0,2,4,104.98898298,1,62,4,7,1,,01,06,3000.0,40,1
250038218-06-11,250038218-06-11-03,4,3,0.3333333333333333,0,2,4,131.11775432,1,32,2,4,1,,03,07,2000.0,40,1
250038218-07-11,250038218-07-11-03,4,4,0.25,0,2,4,113.99073047,1,38,4,2,1,,01,06,650.0,40,1
250038218-09-11,250038218-09-11-01,4,3,0.3333333333333333,0,2,4,126.0288013,1,54,4,3,1,,01,06,500.0,40,1
250038218-11-11,250038218-11-11-01,4,2,0.5,0,2,4,104.98898298,1,61,1,2,1,,01,06,200.0,18,1
250038218-14-11,250038218-14-11-02,4,3,0.3333333333333333,0,2,4,158.67829508,1,26,4,2,1,,03,09,1000.0,40,1
250038360-05-12,250038360-05-12-01,4,1,1.0,1,1,1,304.60630945,2,30,4,2,1,,06,05,1400.0,48,1
250038360-06-12,250038360-06-12-01,4,2,0.5,1,1,1,435.76325245,1,30,4,5,1,,05,08,3000.0,45,1
250038360-09-12,250038360-09-12-01,4,2,0.5,1,1,1,234.9772671,1,57,4,2,1,,04,07,2000.0,45,1
250038360-10-12,250038360-10-12-01,4,2,0.5,1,1,1,245.5235989,2,61,4,5,1,3,08,03,2824.0,40,0
250038360-10-12,250038360-10-12-02,4,2,0.5,1,1,1,245.5235989,1,50,4,2,1,,02,07,1500.0,40,0
250038360-12-12,250038360-12-12-02,4,1,1.0,1,1,1,307.49499436,1,36,4,2,1,,01,06,1200.0,12,1
250038360-12-12,250038360-12-12-03,4,2,0.5,1,1,1,307.49499436,2,30,1,4,1,,06,09,1412.0,48,0
250038466-01-11,250038466-01-11-01,4,1,1.0,0,1,4,490.48545657,1,58,2,5,1,,10,02,1800.0,48,0
250038466-01-11,250038466-01-11-02,4,3,0.3333333333333333,0,1,4,490.48545657,2,50,2,5,1,,10,02,,40,1
250038466-04-11,250038466-04-11-02,4,4,0.25,0,1,4,538.12675659,2,27,1,5,1,,04,05,1412.0,40,0
250038466-05-11,250038466-05-11-01,4,4,0.25,0,1,4,616.44040645,1,32,1,5,1,,04,05,2000.0,44,1
250038466-05-11,250038466-05-11-02,4,3,0.3333333333333333,0,1,4,616.44040645,2,31,1,5,1,,10,05,200.0,3,1
250038466-06-11,250038466-06-11-02,4,4,0.25,0,1,4,486.10795706,1,62,1,5,1,,04,05,3000.0,48,1
250038466-09-11,250038466-09-11-01,4,4,0.25,0,1,4,352.96074169,2,63,1,7,1,1,09,02,10100.0,40,0
250038466-10-11,250038466-10-11-01,4,3,0.3333333333333333,0,1,4,418.44869025,2,62,1,3,2,,06,09,1000.0,36,0
250038466-10-11,250038466-10-11-02,4,3,0.3333333333333333,0,1,4,418.44869025,2,31,1,7,1,2,08,10,4500.0,48,0
250038466-13-11,250038466-13-11-01,4,4,0.25,0,1,4,516.39305742,2,43,4,2,1,,04,05,50.0,40,1
250038466-13-11,250038466-13-11-02,4,4,0.25,0,1,4,516.39305742,1,26,4,5,1,,04,05,1412.0,44,0
250038466-14-11,250038466-14-11-02,4,2,0.5,0,1,4,457.20750924,1,48,1,1,1,,03,07,300.0,40,1
250039327-01-12,250039327-01-12-01,4,2,0.5,0,1,4,1098.15261357,2,30,2,6,1,,04,09,1426.0,60,0
250039327-03-12,250039327-03-12-01,4,2,0.5,0,1,4,887.26958225,1,60,1,5,1,,07,05,1800.0,44,0
250039327-03-12,250039327-03-12-02,4,2,0.5,0,1,4,887.26958225,2,59,1,5,1,,02,07,1412.0,40,0
250039327-06-12,250039327-06-12-01,4,1,1.0,0,1,4,829.28554889,1,55,1,2,1,,01,09,400.0,16,1
250039327-08-12,250039327-08-12-01,4,2,0.5,0,1,4,863.2255575,1,51,1,7,1,,07,02,50000.0,56,0
250039327-08-12,250039327-08-12-02,4,2,0.5,0,1,4,863.2255575,2,48,1,7,1,,07,02,10000.0,56,0
250039327-10-12,250039327-10-12-01,4,2,0.5,0,1,4,1075.80877268,2,37,1,7,1,,02,02,1412.0,44,0
250039327-10-12,250039327-10-12-02,4,2,0.5,0,1,4,1075.80877268,1,33,1,5,1,,01,06,1500.0,30,1
250039327-11-12,250039327-11-12-01,4,2,0.5,0,1,4,1027.01544979,1,42,4,2,1,,04,07,4000.0,44,0
250039327-12-12,250039327-12-12-01,4,2,0.5,0,1,4,996.20663382,1,54,4,7,2,3,09,03,3800.0,60,0
250039327-14-12,250039327-14-12-01,4,2,0.5,0,1,4,782.13172687,1,66,4,2,1,,05,08,280.0,40,1
250039580-05-11,250039580-05-11-01,4,3,0.3333333333333333,0,1,4,425.06311787,2,47,2,2,1,,11,05,1412.0,60,0
250039580-05-11,250039580-05-11-03,4,1,1.0,0,1,4,425.06311787,1,50,2,4,1,,03,07,500.0,44,1
250039580-06-11,250039580-06-11-01,4,3,0.3333333333333333,0,1,4,541.17268841,1,49,4,2,1,,02,08,1500.0,44,0
250039580-06-11,250039580-06-11-02,4,3,0.3333333333333333,0,1,4,541.17268841,2,43,4,2,1,,11,05,750.0,44,1
250039580-06-11,250039580-06-11-03,4,3,0.3333333333333333,0,1,4,541.17268841,2,22,4,5,1,,10,05,400.0,8,1
250039580-06-11,250039580-06-11-04,4,3,0.3333333333333333,0,1,4,541.17268841,1,20,4,3,1,,04,07,1600.0,44,0
250039580-06-11,250039580-06-11-05,4,3,0.3333333333333333,0,1,4,541.17268841,2,16,4,2,1,,11,05,850.0,40,1
250039580-07-11,250039580-07-11-02,4,2,0.5,0,1,4,639.92316289,1,26,1,2,1,,10,05,1000.0,50,1
250039580-08-11,250039580-08-11-01,4,3,0.3333333333333333,0,1,4,669.44106197,1,33,4,5,1,,03,09,2000.0,30,1
250039580-09-11,250039580-09-11-04,4,3,0.3333333333333333,0,1,4,463.06852952,1,44,4,3,1,,02,08,1412.0,44,1
250039580-10-11,250039580-10-11-01,4,3,0.3333333333333333,0,1,4,491.87789938,1,57,1,3,1,,03,07,2000.0,44,1
250039580-10-11,250039580-10-11-02,4,2,0.5,0,1,4,491.87789938,2,51,4,4,1,,02,07,120.0,15,1
250039580-11-11,250039580-11-11-01,4,3,0.3333333333333333,0,1,4,500.7273818,2,34,3,5,1,,02,08,1500.0,44,0
250039580-11-11,250039580-11-11-03,4,1,1.0,0,1,4,500.7273818,2,59,2,3,1,,11,09,820.0,30,1
250039580-11-11,250039580-11-11-04,4,1,1.0,0,1,4,500.7273818,1,18,4,5,1,,06,09,1412.0,44,1
250039580-12-11,250039580-12-11-02,4,2,0.5,0,1,4,388.04323634,2,61,1,2,1,,11,09,50.0,6,1
250039580-13-11,250039580-13-11-01,4,3,0.3333333333333333,0,1,4,434.34506947,2,43,1,5,1,,09,09,1412.0,44,0
250039580-14-11,250039580-14-11-02,4,3,0.3333333333333333,0,1,4,506.85033526,1,27,4,5,1,,04,08,1412.0,30,1
250040487-01-11,250040487-01-11-01,4,4,0.25,0,2,4,181.35817295,1,34,1,2,1,,02,08,1412.0,60,1
250040487-01-11,250040487-01-11-02,4,4,0.25,0,2,4,181.35817295,2,40,4,2,1,,02,08,1412.0,60,1
250040487-02-11,250040487-02-11-02,4,4,0.25,0,2,4,198.20565613,1,47,1,2,1,,01,06,450.0,40,1
250040487-02-11,250040487-02-11-03,4,4,0.25,0,2,4,198.20565613,1,22,1,5,1,,04,05,200.0,30,1
250040487-05-11,250040487-05-11-01,4,3,0.3333333333333333,0,2,4,208.40767406,2,32,4,5,1,,02,08,1000.0,40,1
250040487-06-11,250040487-06-11-01,4,4,0.25,0,2,4,131.51598522,2,74,4,2,1,,11,05,200.0,28,1
250040487-07-11,250040487-07-11-01,4,4,0.25,0,2,4,182.89670853,2,53,4,5,1,,02,08,150.0,20,1
250040487-08-11,250040487-08-11-01,4,3,0.3333333333333333,0,2,4,199.65452637,1,45,4,2,1,,01,09,300.0,24,1
250040487-08-11,250040487-08-11-02,4,2,0.5,0,2,4,199.65452637,2,34,4,2,1,,11,05,300.0,16,1
250040487-09-11,250040487-09-11-02,4,1,1.0,0,2,4,208.39416526,1,37,4,2,1,,01,09,1400.0,40,1
250040487-13-11,250040487-13-11-02,4,3,0.3333333333333333,0,2,4,193.05155804,1,52,4,4,1,,01,06,500.0,48,1
250040487-13-11,250040487-13-11-03,4,4,0.25,0,2,4,193.05155804,1,23,4,5,1,,02,08,400.0,25,1
250040487-14-11,250040487-14-11-02,4,4,0.25,0,2,4,190.36547799,1,44,4,2,1,,01,06,300.0,40,1
250040752-02-12,250040752-02-12-01,4,1,1.0,0,1,4,441.09397665,2,42,4,5,1,,11,09,600.0,48,1
250040752-03-12,250040752-03-12-01,4,1,1.0,0,1,4,565.22184807,2,22,4,5,1,,10,05,1500.0,40,1
250040752-03-12,250040752-03-12-02,4,1,1.0,0,1,4,565.22184807,1,30,4,7,1,2,08,10,2500.0,48,0
250040752-04-12,250040752-04-12-01,4,1,1.0,0,1,4,459.74128007,2,46,4,5,1,3,08,03,2100.0,40,0
250040752-04-12,250040752-04-12-02,4,1,1.0,0,1,4,459.74128007,1,25,4,5,1,3,09,01,2100.0,40,0
250040752-04-12,250040752-04-12-03,4,1,1.0,0,1,4,459.74128007,2,21,4,5,1,,10,04,706.0,40,1
250040752-10-12,250040752-10-12-01,4,1,1.0,0,1,4,530.17638444,1,29,4,4,1,,03,09,600.0,16,1
250040752-11-12,250040752-11-12-01,4,1,1.0,0,1,4,439.30096976,2,46,1,2,1,,11,09,400.0,20,1
250040752-12-12,250040752-12-12-01,4,1,1.0,0,1,4,625.86635646,1,30,4,7,1,3,08,02,2500.0,40,0
250040752-13-12,250040752-13-12-01,4,1,1.0,0,1,4,413.3487832,2,51,4,2,1,,02,08,700.0,40,1
250040918-03-11,250040918-03-11-01,4,2,0.5,0,2,4,73.98151361,1,72,4,2,1,,01,09,800.0,40,1
250040918-04-11,250040918-04-11-01,4,1,1.0,0,2,4,87.3296251,1,51,4,2,1,,03,07,200.0,40,1
250040918-05-11,250040918-05-11-02,4,2,0.5,0,2,4,84.40502378,2,27,4,5,1,,03,04,1412.0,40,0
250040918-07-11,250040918-07-11-01,4,2,0.5,0,2,4,81.62798822,2,54,4,7,2,3,09,02,5000.0,40,0
250040918-11-11,250040918-11-11-01,4,3,0.3333333333333333,0,2,4,82.25287031,1,55,1,2,2,,03,07,2000.0,68,1
250040918-11-11,250040918-11-11-02,4,4,0.25,0,2,4,82.25287031,2,60,1,5,1,3,09,02,4000.0,30,0
250040918-12-11,250040918-12-11-01,4,2,0.5,0,2,4,77.3376272,1,72,2,1,1,,04,05,283.0,18,1
250040918-12-11,250040918-12-11-02,4,3,0.3333333333333333,0,2,4,77.3376272,2,66,4,1,1,,04,05,283.0,18,1
250040918-12-11,250040918-12-11-03,4,4,0.25,0,2,4,77.3376272,2,47,4,7,2,3,09,01,1518.0,58,0
250040918-12-11,250040918-12-11-04,4,4,0.25,0,2,4,77.3376272,1,39,4,2,1,,04,09,1500.0,36,1
250040918-14-11,250040918-14-11-03,4,3,0.3333333333333333,0,2,4,101.18473972,1,21,4,5,1,,04,09,1000.0,40,1
250040945-02-11,250040945-02-11-01,4,4,0.25,0,2,4,927.20202537,1,39,2,3,1,,01,06,200.0,20,1
250040945-03-11,250040945-03-11-02,4,4,0.25,0,2,4,825.49137903,1,31,4,2,1,,03,07,2500.0,44,0
250040945-05-11,250040945-05-11-01,4,3,0.3333333333333333,0,2,4,642.36271339,1,49,4,2,1,,01,06,200.0,40,1
250040945-06-11,250040945-06-11-03,4,4,0.25,0,2,4,541.88376219,2,49,4,7,1,3,09,02,5419.0,40,0
250040945-10-11,250040945-10-11-02,4,4,0.25,0,2,4,697.25935943,1,42,1,2,1,,03,07,1412.0,40,1
250040945-11-11,250040945-11-11-01,4,4,0.25,0,2,4,804.23907148,2,30,1,7,1,3,08,03,1412.0,40,0
250040945-11-11,250040945-11-11-02,4,4,0.25,0,2,4,804.23907148,1,36,4,4,1,,03,09,900.0,30,1
250040945-12-11,250040945-12-11-02,4,4,0.25,0,2,4,669.6231279,1,36,4,2,1,,01,09,300.0,30,1
250040945-14-11,250040945-14-11-01,4,1,1.0,0,2,4,902.18447313,1,32,4,2,1,,01,09,480.0,30,1
250041037-01-12,250041037-01-12-01,4,1,1.0,0,1,2,248.72829014,1,40,1,5,1,,02,08,1800.0,60,1
250041037-02-12,250041037-02-12-01,4,1,1.0,0,1,2,209.29361109,1,44,1,5,1,,03,09,1412.0,45,1
250041037-04-12,250041037-04-12-01,4,1,1.0,0,1,2,249.92916521,2,22,1,2,1,,11,09,1200.0,15,1
250041037-04-12,250041037-04-12-02,4,1,1.0,0,1,2,249.92916521,1,21,1,4,1,,02,07,1512.0,50,0
250041037-05-12,250041037-05-12-01,4,1,1.0,0,1,2,186.11558599,1,40,4,1,1,,04,07,1500.0,60,0
250041037-06-12,250041037-06-12-02,4,1,1.0,0,1,2,254.79788584,1,31,4,5,1,,04,05,1740.0,50,0
250041037-08-12,250041037-08-12-01,4,1,1.0,0,1,2,189.62777858,2,58,2,2,1,,04,05,150.0,40,1
250041037-08-12,250041037-08-12-02,4,1,1.0,0,1,2,189.62777858,1,15,2,3,1,,04,05,,30,1
250041037-09-12,250041037-09-12-01,4,1,1.0,0,1,2,163.51359635,1,60,4,2,1,,05,09,450.0,55,1
250041037-10-12,250041037-10-12-02,4,1,1.0,0,1,2,247.40821354,1,22,5,5,1,,04,07,1500.0,44,0
250041037-14-12,250041037-14-12-01,4,1,1.0,0,1,2,259.76652589,2,24,1,5,1,,02,07,1780.0,44,0
250041037-14-12,250041037-14-12-02,4,1,1.0,0,1,2,259.76652589,1,29,1,5,1,,02,08,1780.0,45,0
250041082-04-11,250041082-04-11-02,4,4,0.25,0,2,4,143.47889456,2,62,4,5,1,3,09,03,2824.0,40,0
250041082-05-11,250041082-05-11-02,4,4,0.25,0,2,4,223.71376766,1,30,1,2,1,,01,06,600.0,24,1
250041082-09-11,250041082-09-11-01,4,4,0.25,0,2,4,218.9613512,1,47,4,2,1,,03,07,750.0,25,1
250041082-10-11,250041082-10-11-01,4,3,0.3333333333333333,0,2,4,182.75006839,1,50,4,1,1,,03,09,650.0,20,1
250041082-14-11,250041082-14-11-02,4,4,0.25,0,2,4,190.52803539,1,51,2,2,1,,02,09,1412.0,40,0
250041082-14-11,250041082-14-11-03,4,2,0.5,0,2,4,190.52803539,1,20,4,5,1,,02,04,1412.0,40,0
250041091-01-11,250041091-01-11-02,4,3,0.3333333333333333,0,2,2,180.06489592,1,32,4,3,1,,02,09,1412.0,44,0
250041091-02-11,250041091-02-11-01,4,3,0.3333333333333333,0,2,2,196.80066968,1,21,4,5,1,,01,09,1412.0,44,0
250041091-03-11,250041091-03-11-01,4,2,0.5,0,2,2,194.77423684,1,45,4,2,1,,02,09,1412.0,44,0
250041091-04-11,250041091-04-11-01,4,3,0.3333333333333333,0,2,2,118.45301058,2,53,4,7,1,3,09,02,2800.0,30,0
250041091-06-11,250041091-06-11-02,4,3,0.3333333333333333,0,2,2,158.48509541,1,38,4,2,1,,01,07,1412.0,44,0
250041091-07-11,250041091-07-11-02,4,1,1.0,0,2,2,142.68366677,2,61,4,2,1,,06,05,150.0,25,1
250041091-09-11,250041091-09-11-01,4,2,0.5,0,2,2,175.49122502,1,47,4,2,1,,01,09,1412.0,44,0
250041091-10-11,250041091-10-11-03,4,3,0.3333333333333333,0,2,2,167.71351329,1,24,4,5,1,,01,09,500.0,30,1
250041091-11-11,250041091-11-11-02,4,3,0.3333333333333333,0,2,2,176.173693,1,25,4,5,1,,01,07,1412.0,44,0
250041091-11-11,250041091-11-11-03,4,2,0.5,0,2,2,176.173693,1,24,4,2,1,,01,09,1412.0,44,0
250041091-12-11,250041091-12-11-01,4,3,0.3333333333333333,0,2,2,164.93182793,1,40,4,5,1,,03,07,2000.0,40,0
250041091-14-11,250041091-14-11-01,4,3,0.3333333333333333,0,2,2,161.62324407,1,44,4,5,1,3,09,04,2100.0,40,0
250041740-02-11,250041740-02-11-01,4,3,0.3333333333333333,0,1,4,608.55903272,2,50,1,7,1,3,09,02,1600.0,40,0
250041740-04-11,250041740-04-11-02,4,3,0.3333333333333333,0,1,4,843.67123474,1,26,4,3,1,,03,09,650.0,40,1
250041740-05-11,250041740-05-11-02,4,2,0.5,0,1,4,603.88689499,2,49,4,5,1,,11,09,800.0,25,1
250041740-06-11,250041740-06-11-02,4,2,0.5,0,1,4,709.53843746,1,47,4,2,1,,02,09,700.0,20,1
250041740-08-11,250041740-08-11-04,4,3,0.3333333333333333,0,1,4,814.32797203,1,29,4,2,1,,03,07,1400.0,40,0
250041740-08-11,250041740-08-11-05,4,3,0.3333333333333333,0,1,4,814.32797203,1,24,4,3,1,,03,09,1400.0,40,0
250041740-09-11,250041740-09-11-01,4,3,0.3333333333333333,0,1,4,870.4128134,1,43,4,5,1,,10,07,800.0,44,1
250041740-10-11,250041740-10-11-01,4,2,0.5,0,1,4,1069.04721036,1,31,1,5,1,,02,07,4000.0,40,1
250041740-11-11,250041740-11-11-02,4,3,0.3333333333333333,0,1,4,577.04719303,2,17,1,4,1,,02,07,400.0,48,1
250041740-12-11,250041740-12-11-01,4,2,0.5,0,1,4,897.46854347,1,25,4,2,1,,03,09,800.0,44,1
250041740-13-11,250041740-13-11-01,4,3,0.3333333333333333,0,1,4,722.4090933,1,49,4,2,1,,04,07,1412.0,48,1
250041811-01-12,250041811-01-12-02,4,1,1.0,0,2,4,124.20004255,1,50,4,1,1,,06,06,1412.0,40,0
250041811-03-12,250041811-03-12-02,4,1,1.0,0,2,4,96.48491916,1,58,4,2,1,,02,07,600.0,40,1
250041811-04-12,250041811-04-12-02,4,1,1.0,0,2,4,134.40246718,1,43,4,2,1,,03,07,1000.0,30,1
250041811-04-12,250041811-04-12-03,4,1,1.0,0,2,4,134.40246718,1,20,4,5,1,,03,07,300.0,30,1
250041811-05-12,250041811-05-12-01,4,1,1.0,0,2,4,150.97563347,1,34,4,5,1,,04,05,1511.0,40,0
250041811-05-12,250041811-05-12-02,4,1,1.0,0,2,4,150.97563347,2,25,4,5,1,,04,05,1511.0,44,0
250041811-08-12,250041811-08-12-01,4,1,1.0,0,2,4,120.30599588,1,42,4,2,1,,05,08,4000.0,52,1
250041811-09-12,250041811-09-12-03,4,1,1.0,0,2,4,101.31473306,1,57,1,2,1,,01,09,500.0,40,1
250041811-10-12,250041811-10-12-01,4,1,1.0,0,2,4,128.52813503,2,37,4,2,1,,11,09,840.0,24,1
250041811-10-12,250041811-10-12-02,4,1,1.0,0,2,4,128.52813503,1,36,4,2,1,,04,09,720.0,20,1
250041811-11-12,250041811-11-12-01,4,1,1.0,0,2,4,137.75668674,2,30,4,2,1,,11,09,350.0,12,1
250041811-11-12,250041811-11-12-02,4,1,1.0,0,2,4,137.75668674,1,39,4,2,1,,03,09,1200.0,40,1
250041811-13-12,250041811-13-12-02,4,1,1.0,0,2,4,120.79060889,2,41,4,3,1,,11,09,1200.0,44,1
250041811-14-12,250041811-14-12-01,4,1,1.0,0,2,4,102.98732017,1,67,1,2,1,,05,08,4000.0,44,1
250042054-01-11,250042054-01-11-01,4,3,0.3333333333333333,0,2,4,128.85068461,1,43,2,1,1,,01,06,900.0,40,1
250042054-01-11,250042054-01-11-02,4,1,1.0,0,2,4,128.85068461,2,61,2,1,1,,01,09,,6,1
250042054-02-11,250042054-02-11-01,4,3,0.3333333333333333,0,2,4,132.00007912,1,59,2,1,1,,01,09,1200.0,48,1
250042054-03-11,250042054-03-11-01,4,1,1.0,0,2,4,109.13238982,1,64,4,1,1,,01,06,500.0,52,1
250042054-03-11,250042054-03-11-02,4,1,1.0,0,2,4,109.13238982,2,48,2,2,1,,01,09,,15,1
250042054-09-11,250042054-09-11-01,4,3,0.3333333333333333,0,2,4,143.04182417,1,45,4,4,1,,01,09,720.0,24,1
